"IdSensore","NomeTipoSensore","UnitaMisura","Idstazione","NomeStazione","Quota","Provincia","Comune","Storico","DataStart","DataStop","Utm_Nord","UTM_Est","lat","lng","Location"
"20443","Biossido di Azoto","µg/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","16/03/2007",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"5855","Monossido di Carbonio","mg/m³","537","Lainate v.Mengato","176","MI","Lainate","S","25/09/1991","13/07/2011","5046000","502013","45.56754025","9.02580025","POINT (9.02580025 45.56754025)"
"9927","PM10 (SM2005)","µg/m³","677","Cremona Via Fatebenefratelli","43","CR","Cremona","N","08/04/2006",,"4999315","582066","45.14254358","10.04384767","POINT (10.04384767 45.14254358)"
"17295","Ozono","µg/m³","558","Busto Arsizio  Accam","206","VA","Busto Arsizio","N","26/01/2013",,"5047718","487687","45.58289429","8.84216546","POINT (8.84216546 45.58289429)"
"6340","Ossidi di Azoto","µg/m³","547","Milano Parco Lambro","123","MI","Milano","S","21/04/1995","30/07/2018","5038480","519323","45.49958569","9.24732731","POINT (9.24732731 45.49958569)"
"12588","Nikel","ng/m³","669","Brescia Villaggio Sereno","70","BS","Brescia","N","01/04/2008",,"5040636","593101","45.51306214","10.19190606","POINT (10.19190606 45.51306214)"
"12017","Biossido di Azoto","µg/m³","1297","Spinadesco v.Battisti","48","CR","Spinadesco","N","08/02/2011",,"5000087","573153","45.15047339","9.93059842","POINT (9.93059842 45.15047339)"
"12620","Arsenico","ng/m³","542","Meda v. Gagarin","222","MB","Meda","N","18/04/2008",,"5056480","512203","45.660992","9.160225","POINT (9.160225 45.660992)"
"5727","Ozono","µg/m³","543","Vimercate v. dell'Ospedale","194","MB","Vimercate","S","11/01/1995","01/01/2018","5051330","528723","45.611744","9.3677","POINT (9.3677 45.611744)"
"5517","Biossido di Azoto","µg/m³","514","Rho via Buon Gesù","152","MI","Rho","N","03/10/1991",,"5041100","503483","45.52342919","9.0446025","POINT (9.0446025 45.52342919)"
"5845","Monossido di Carbonio","mg/m³","569","Sondrio v.Mazzini","307","SO","Sondrio","N","01/11/1993",,"5113078","567173","46.16797103","9.87014581","POINT (9.87014581 46.16797103)"
"5840","Monossido di Carbonio","mg/m³","543","Vimercate v. dell'Ospedale","194","MB","Vimercate","S","23/12/1994","01/07/2011","5051330","528723","45.611744","9.3677","POINT (9.3677 45.611744)"
"10036","Benzene","µg/m³","673","Voghera v.Pozzoni","90","PV","Voghera","N","28/07/2005",,"4982900","500665","44.99955481","9.00844961","POINT (9.00844961 44.99955481)"
"5554","Biossido di Azoto","µg/m³","551","Arconate v. De Gasperi","182","MI","Arconate","N","20/01/1999",,"5043898","488082","45.54852147","8.84732669","POINT (8.84732669 45.54852147)"
"6423","Ossidi di Azoto","µg/m³","630","Crema v.Indipendenza","78","CR","Crema","S","01/01/2002","03/04/2007","5024212","553035","45.36941556","9.67727511","POINT (9.67727511 45.36941556)"
"10167","Biossido di Azoto","µg/m³","703","Schivenoglia v. Malpasso",,"MN","Schivenoglia","N","29/11/2006",,"4986922","663580","45.01688067","11.07609728","POINT (11.07609728 45.01688067)"
"5820","Monossido di Carbonio","mg/m³","525","Corsico v.le Italia","119","MI","Corsico","S","18/12/1990","30/07/2018","5031403","507619","45.43611269","9.09741197","POINT (9.09741197 45.43611269)"
"17122","Particelle sospese PM2.5","µg/m³","548","Milano v.Senato","118","MI","Milano","N","04/09/2012",,"5035238","515435","45.470501","9.19746075","POINT (9.19746075 45.470501)"
"12671","Benzo(a)pirene","ng/m³","703","Schivenoglia v. Malpasso",,"MN","Schivenoglia","N","22/02/2008",,"4986922","663580","45.01688067","11.07609728","POINT (11.07609728 45.01688067)"
"10072","PM10 (SM2005)","µg/m³","693","Sannazzaro de' Burgondi v.Traversi","85","PV","Sannazzaro de' Burgondi","N","01/01/2007",,"4994371","492461","45.10277464","8.90418742","POINT (8.90418742 45.10277464)"
"5657","Biossido di Zolfo","µg/m³","554","Saronno v.Santuario","212","VA","Saronno","S","09/05/1991","24/03/2001","5052646","502058","45.62735705","9.02640138","POINT (9.02640138 45.62735705)"
"30158","Particelle sospese PM2.5","µg/m³","649","Brescia v.Broletto","149","BS","Brescia","N","13/12/2013",,"5043674","595467","45.54006456","10.22281989","POINT (10.22281989 45.54006456)"
"5954","Ozono","µg/m³","627","Cremona P.zza Cadorna","39","CR","Cremona","S","11/12/1997","30/08/2010","4998110","579872","45.13195042","10.01574064","POINT (10.01574064 45.13195042)"
"6220","Ossidi di Azoto","µg/m³","584","Bergamo v.Garibaldi","249","BG","Bergamo","N","21/06/1994",,"5060449","551482","45.69568669","9.66126061","POINT (9.66126061 45.69568669)"
"10352","PM10 (SM2005)","µg/m³","517","Turbigo","141","MI","Turbigo","N","01/01/2008",,"5041480","479423","45.52655611","8.73650211","POINT (8.73650211 45.52655611)"
"12622","Piombo","ng/m³","542","Meda v. Gagarin","222","MB","Meda","N","18/04/2008",,"5056480","512203","45.660992","9.160225","POINT (9.160225 45.660992)"
"5740","Ozono","µg/m³","567","Chiavenna v.Cerletti","333","SO","Chiavenna","S","30/05/1996","01/01/2018","5129768","530454","46.32081378","9.39559186","POINT (9.39559186 46.32081378)"
"12616","Piombo","ng/m³","670","Mantova S.Agnese","22","MN","Mantova","N","19/02/2008",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"5965","Biossido di Azoto","µg/m³","633","Soresina v. Landriani","70","CR","Soresina","N","16/10/1999",,"5014860","567712","45.28398","9.86340258","POINT (9.86340258 45.28398)"
"12609","Cadmio","ng/m³","546","Magenta v. F. Turati","137","MI","Magenta","N","15/04/2008",,"5034328","490635","45.46242074","8.88021388","POINT (8.88021388 45.46242074)"
"9928","Biossido di Azoto","µg/m³","677","Cremona Via Fatebenefratelli","43","CR","Cremona","N","11/04/2006",,"4999315","582066","45.14254358","10.04384767","POINT (10.04384767 45.14254358)"
"12661","Nikel","ng/m³","681","Moggio Loc. Penscei","1194","LC","Moggio","N","14/06/2008",,"5084478","538586","45.91279097","9.49754261","POINT (9.49754261 45.91279097)"
"12690","Nikel","ng/m³","560","Varese v.Copelli","383","VA","Varese","N","01/04/2008",,"5073728","486035","45.8169745","8.82024911","POINT (8.82024911 45.8169745)"
"5506","Biossido di Azoto","µg/m³","503","Milano P.zza Zavattari","122","MI","Milano","S","18/09/1980","30/07/2018","5035847","511082","45.47606529","9.14178666","POINT (9.14178666 45.47606529)"
"20828","Biossido di Azoto","µg/m³","9157","Erba - Buccinigo","335","CO","Erba","N","15/05/2025",,"5072335","516241","45.80439096","9.20901588","POINT (9.20901588 45.80439096)"
"9968","Ossidi di Azoto","µg/m³","679","Valmadrera v.Pozzi","247","LC","Valmadrera","N","16/02/2006",,"5076576","527307","45.84221272","9.35166247","POINT (9.35166247 45.84221272)"
"6639","Particolato Totale Sospeso","µg/m³","539","Milano v.Liguria","115","MI","Milano","S","16/05/1995","30/05/2013","5032273","513134","45.44386047","9.16794489","POINT (9.16794489 45.44386047)"
"9772","Benzene","µg/m³","600","Lodi v.Vignati","80","LO","Lodi","N","23/04/2005",,"5017060","538042","45.30601628","9.48527511","POINT (9.48527511 45.30601628)"
"6344","Ossidi di Azoto","µg/m³","549","Milano P.zza Abbiategrasso","111","MI","Milano","S","20/05/1995","30/07/2018","5030980","514247","45.43220019","9.18215183","POINT (9.18215183 45.43220019)"
"6934","PM10 (SM2005)","µg/m³","591","Seriate v. Garibaldi","256","BG","Seriate","S","28/01/2000","12/08/2003","5059449","555672","45.68636206","9.71495853","POINT (9.71495853 45.68636206)"
"6198","Ossidi di Azoto","µg/m³","589","Nembro v.Locatelli","309","BG","Nembro","S","07/06/1991","14/03/2007","5065779","559162","45.74304147","9.76054592","POINT (9.76054592 45.74304147)"
"6246","Ossidi di Azoto","µg/m³","573","Colico v.La Madoneta","229","LC","Colico","N","06/11/1996",,"5109468","529713","46.1381409","9.38468725","POINT (9.38468725 46.1381409)"
"6404","Monossido di Carbonio","mg/m³","625","Casalmaggiore v.Volta","23","CR","Casalmaggiore","S","19/05/1996","21/02/2007","4981793","612537","44.98066517","10.42738161","POINT (10.42738161 44.98066517)"
"10354","PM10 (SM2005)","µg/m³","516","Robecchetto con Induno v. Pertini","135","MI","Robecchetto con Induno","S","27/06/2008","06/06/2023","5040503","481768","45.51782742","8.76656744","POINT (8.76656744 45.51782742)"
"6206","Ossidi di Azoto","µg/m³","593","Ciserano c.so Europa","159","BG","Ciserano","S","30/11/1994","30/07/2018","5048846","547278","45.59155664","9.60613797","POINT (9.60613797 45.59155664)"
"12614","Arsenico","ng/m³","670","Mantova S.Agnese","22","MN","Mantova","N","19/02/2008",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"6904","Ozono","µg/m³","596","Osio Sotto v.per Levate","182","BG","Osio Sotto","N","08/09/2004",,"5052072","547691","45.62055568","9.61173782","POINT (9.61173782 45.62055568)"
"6832","Ozono","µg/m³","657","Lonato del Garda v.del Marchesino","180","BS","Lonato del Garda","N","14/03/2004",,"5035536","615762","45.46375819","10.48078183","POINT (10.48078183 45.46375819)"
"5956","Biossido di Zolfo","µg/m³","628","Cremona p.zza Libertà","61","CR","Cremona","S","01/11/1992","04/04/2006","4998730","581171","45.13738208","10.03237064","POINT (10.03237064 45.13738208)"
"6342","Ossidi di Azoto","µg/m³","515","Pero SS Sempione","141","MI","Pero","S","10/12/1986","30/07/2018","5039595","507028","45.50985564","9.08997419","POINT (9.08997419 45.50985564)"
"5799","Monossido di Carbonio","mg/m³","564","Erba v. Battisti","279","CO","Erba","S","01/01/2009","05/03/2014","5072803","517232","45.8085738","9.2217792","POINT (9.2217792 45.8085738)"
"10475","Biossido di Azoto","µg/m³","1267","Turano Lodigiano v. Gramsci","65","LO","Turano Lodigiano","S","03/08/2009","31/03/2017","5010942","548751","45.25028636","9.62126692","POINT (9.62126692 45.25028636)"
"5668","Biossido di Zolfo","µg/m³","597","Lallio v. Sforzatica","212","BG","Lallio","S","13/04/2000","01/01/2017","5056421","548190","45.65967114","9.61858011","POINT (9.61858011 45.65967114)"
"5690","Biossido di Zolfo","µg/m³","603","Castiraga Vidardo v.Craxi","74","LO","Castiraga Vidardo","S","13/01/2000","11/04/2008","5012170","531404","45.26232903","9.40029257","POINT (9.40029257 45.26232903)"
"5828","Monossido di Carbonio","mg/m³","542","Meda v. Gagarin","222","MB","Meda","S","01/11/1995","03/10/2023","5056480","512203","45.660992","9.160225","POINT (9.160225 45.660992)"
"9925","Ozono","µg/m³","677","Cremona Via Fatebenefratelli","43","CR","Cremona","N","08/04/2006",,"4999315","582066","45.14254358","10.04384767","POINT (10.04384767 45.14254358)"
"5698","Biossido di Zolfo","µg/m³","604","Tavazzano con Villavesco v.Cascina Bagnolo","85","LO","Tavazzano con Villavesco","N","13/01/2000",,"5019734","532492","45.33036444","9.41464375","POINT (9.41464375 45.33036444)"
"12673","Nikel","ng/m³","1264","Sondrio v.Paribelli","290","SO","Sondrio","N","01/04/2008",,"5113073","567873","46.16785664","9.87921169","POINT (9.87921169 46.16785664)"
"10078","Ossidi di Azoto","µg/m³","695","Ponti sul Mincio v.San Martino","113","MN","Ponti sul Mincio","N","20/12/2006",,"5030184","631718","45.41277633","10.68336214","POINT (10.68336214 45.41277633)"
"10159","Ozono","µg/m³","702","Pieve di Coriano v. Bugatte","16","MN","Pieve di Coriano","S","29/11/2006","01/01/2018","4988901","666747","45.03394468","11.11691932","POINT (11.11691932 45.03394468)"
"6228","Ossidi di Azoto","µg/m³","588","Tavernola Bergamasca v.Riva di Sotto","191","BG","Tavernola Bergamasca","N","21/09/1990",,"5063058","581311","45.71630489","10.04477436","POINT (10.04477436 45.71630489)"
"5570","Biossido di Azoto","µg/m³","567","Chiavenna v.Cerletti","333","SO","Chiavenna","S","28/10/1993","30/07/2018","5129768","530454","46.32081378","9.39559186","POINT (9.39559186 46.32081378)"
"5819","Monossido di Carbonio","mg/m³","544","Cormano v. Edison","153","MI","Cormano","S","29/10/1994","31/12/2011","5044180","512693","45.547597","9.166983","POINT (9.166983 45.547597)"
"6200","Ossidi di Azoto","µg/m³","590","Ponte San Pietro v. Moiolo","225","BG","Ponte San Pietro","S","04/07/1990","26/05/2013","5060449","545762","45.69608872","9.58779631","POINT (9.58779631 45.69608872)"
"5562","Biossido di Azoto","µg/m³","559","Somma Lombardo v.Facchinetti","210","VA","Somma Lombardo","S","21/03/2000","30/07/2018","5055150","477613","45.64954097","8.71269853","POINT (8.71269853 45.64954097)"
"6613","Particolato Totale Sospeso","µg/m³","583","Bergamo v.Meucci","249","BG","Bergamo","S","22/06/2004","02/07/2000","5059922","550116","45.69104328","9.64366092","POINT (9.64366092 45.69104328)"
"20492","Particelle sospese PM2.5","µg/m³","1800","Brescia S.Polo","124","BS","Brescia","N","07/12/2020",,"5040227","598141","45.5086668","10.25637025","POINT (10.25637025 45.5086668)"
"5540","Biossido di Azoto","µg/m³","537","Lainate v.Mengato","176","MI","Lainate","S","25/09/1991","12/09/2013","5046000","502013","45.56754025","9.02580025","POINT (9.02580025 45.56754025)"
"6899","Biossido di Zolfo","µg/m³","668","Mantova Lunetta2","25","MN","Mantova","S","01/01/2003","30/07/2018","5002119","643358","45.15799358","10.82394014","POINT (10.82394014 45.15799358)"
"20455","BlackCarbon","µg/m³","501","Milano v.Marche","129","MI","Milano","N","25/11/2020",,"5038105","514918","45.49631883","9.19093444","POINT (9.19093444 45.49631883)"
"6619","Particolato Totale Sospeso","µg/m³","561","Como v.Cattaneo","202","CO","Como","S","17/02/1991","02/01/2000","5073500","505203","45.81504217","9.06697886","POINT (9.06697886 45.81504217)"
"6372","Ossidi di Azoto","µg/m³","503","Milano P.zza Zavattari","122","MI","Milano","S","18/09/1980","30/07/2018","5035847","511082","45.47606529","9.14178666","POINT (9.14178666 45.47606529)"
"6360","Ossidi di Azoto","µg/m³","513","Trezzo sull'Adda v.Nenni","199","MI","Trezzo sull'Adda","S","22/02/2001","01/01/2017","5051253","539618","45.61370028","9.508134","POINT (9.508134 45.61370028)"
"5749","Ozono","µg/m³","554","Saronno v.Santuario","212","VA","Saronno","N","09/05/1991",,"5052646","502058","45.62735705","9.02640138","POINT (9.02640138 45.62735705)"
"12607","Nikel","ng/m³","546","Magenta v. F. Turati","137","MI","Magenta","N","15/04/2008",,"5034328","490635","45.46242074","8.88021388","POINT (8.88021388 45.46242074)"
"5963","Biossido di Azoto","µg/m³","631","Piadena v. Cavour","30","CR","Piadena","S","30/11/1992","30/07/2018","4998295","608506","45.12979431","10.37983739","POINT (10.37983739 45.12979431)"
"6860","Biossido di Zolfo","µg/m³","661","Rezzato v.De Gasperi","147","BS","Rezzato","S","05/08/1992","17/09/2003","5041110","604367","45.51571417","10.33624003","POINT (10.33624003 45.51571417)"
"10179","Biossido di Azoto","µg/m³","704","Sermide e Felonica v. Dalla Chiesa","11","MN","Sermide e Felonica","S","29/11/2006","01/01/2017","4986023","680789","45.00461511","11.29402483","POINT (11.29402483 45.00461511)"
"10112","Ozono","µg/m³","698","Ceneselli v. Moro","13","RO","Ceneselli","S","28/11/2006","01/01/2017","4987161","686934","45.013458","11.372581","POINT (11.372581 45.013458)"
"10278","Ossidi di Azoto","µg/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","16/06/2007",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"6633","Particolato Totale Sospeso","µg/m³","530","Agrate Brianza v.Ferrario","162","MB","Agrate Brianza","S","21/02/1990","03/01/2007","5046977","527628","45.575778","9.354094","POINT (9.354094 45.575778)"
"12624","Nikel","ng/m³","705","Milano Pascal Città Studi","122","MI","Milano","N","01/04/2008",,"5036190","518405","45.478347","9.231667","POINT (9.231667 45.478347)"
"17042","Ammoniaca","µg/m³","677","Cremona Via Fatebenefratelli","43","CR","Cremona","N","15/02/2011",,"4999315","582066","45.14254358","10.04384767","POINT (10.04384767 45.14254358)"
"10288","Ozono","µg/m³","706","Lecco v.Sora","272","LC","Lecco","N","28/06/2007",,"5078987","531045","45.86375372","9.39995481","POINT (9.39995481 45.86375372)"
"10169","Monossido di Carbonio","mg/m³","703","Schivenoglia v. Malpasso",,"MN","Schivenoglia","N","29/11/2006",,"4986922","663580","45.01688067","11.07609728","POINT (11.07609728 45.01688067)"
"6276","Ossidi di Azoto","µg/m³","606","San Giuliano Milanese via Milano","97","MI","San Giuliano Milanese","N","13/01/2000",,"5027003","522127","45.39619767","9.28269897","POINT (9.28269897 45.39619767)"
"9802","Biossido di Azoto","µg/m³","670","Mantova S.Agnese","22","MN","Mantova","N","31/12/2004",,"5002356","641122","45.16057658","10.79557331","POINT (10.79557331 45.16057658)"
"5951","Biossido di Zolfo","µg/m³","626","Corte de' Cortesi con Cignone v. Villa Strada Forca","57","CR","Corte de' Cortesi con Cignone","S","01/11/1992","04/01/2012","5014380","578919","45.27848997","10.00620528","POINT (10.00620528 45.27848997)"
"6611","Particolato Totale Sospeso","µg/m³","595","Filago v.Don Milani","190","BG","Filago","S","07/12/1991","13/10/2004","5053519","543342","45.63387247","9.55609572","POINT (9.55609572 45.63387247)"
"6675","Particolato Totale Sospeso","µg/m³","567","Chiavenna v.Cerletti","333","SO","Chiavenna","S","27/10/1993","02/10/2002","5129768","530454","46.32081378","9.39559186","POINT (9.39559186 46.32081378)"
"6841","Biossido di Azoto","µg/m³","659","Odolo v.Praes","349","BS","Odolo","N","13/12/2013",,"5055661","608260","45.64605175","10.38929672","POINT (10.38929672 45.64605175)"
"6204","Ossidi di Azoto","µg/m³","592","Treviglio p.zza Insurrezione","191","BG","Treviglio","N","02/06/1991",,"5040815","546236","45.51933533","9.59201917","POINT (9.59201917 45.51933533)"
"5592","Biossido di Azoto","µg/m³","589","Nembro v.Locatelli","309","BG","Nembro","S","07/06/1991","14/03/2007","5065779","559162","45.74304147","9.76054592","POINT (9.76054592 45.74304147)"
